Uber Distance (mi),cab_type,time_stamp,destination,source,Uber Price,Uber Surge Multiplier,id,product_id,name
0.62,Uber,1.54336E+12,West End,Haymarket Square,7.5,1,bf6ae195-5764-4109-976e-c4d7b3bbfb33,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.62,Uber,1.54324E+12,Beacon Hill,Northeastern University,31.5,1,37d5ed5d-93c7-4ea2-bb12-e02bba5d9ab9,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.62,Uber,1.54486E+12,Beacon Hill,Northeastern University,10,1,42a16778-a1db-45ed-9ab7-bfa8e466e039,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.62,Uber,1.5451E+12,Beacon Hill,Northeastern University,14,1,4c480fa4-1e89-49d3-bf59-41b92127ae32,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.62,Uber,1.545E+12,Beacon Hill,Northeastern University,14,1,7172f431-5cf1-423e-b71a-f4a6764fddb1,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.62,Uber,1.54358E+12,Beacon Hill,Northeastern University,22.5,1,95e7839f-ae71-4097-89ce-0d06a4a14360,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.62,Uber,1.54512E+12,Beacon Hill,Northeastern University,,1,a947db62-c3fc-43dc-9f76-94f88a3c97b6,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.62,Uber,1.54346E+12,Beacon Hill,Northeastern University,18,1,e7b68700-55ff-4af3-9d34-915836abf5a6,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
4.44,Uber,1.54364E+12,Boston University,Financial District,12,1,07fd4b1d-17e0-42ec-8fff-fce21d85e6a0,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
4.44,Uber,1.54478E+12,Boston University,Financial District,13,1,11c69480-91bb-48c1-a2cc-a5b753ca754d,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
4.44,Uber,1.54325E+12,Boston University,Financial District,36,1,51a36059-06f5-446c-942a-ab5907318c55,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
4.44,Uber,1.54324E+12,Boston University,Financial District,13,1,9c6a8109-663c-4f3f-9771-bb085a80259c,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
4.44,Uber,1.54353E+12,Boston University,Financial District,28.5,1,9f6f921a-29e9-477b-8053-d4efd1caa4a3,6c84fd89-3f11-4782-9b50-97c468b19529,Black
4.44,Uber,1.54326E+12,Boston University,Financial District,21.5,1,b5efdea0-c5af-485b-8600-196eda73f022,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
4.44,Uber,1.54346E+12,Boston University,Financial District,,1,d25a985f-62e4-4f9a-8d6d-7ed4c2b62055,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
3.05,Uber,1.54361E+12,Fenway,North Station,10.5,1,054f1e6d-b25b-48e0-adb2-f99d1f8429d8,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
3.05,Uber,1.54495E+12,Fenway,North Station,10.5,1,36f3764f-449a-4102-92fe-5b861fcd90e0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
3.05,Uber,1.54505E+12,Fenway,North Station,,1,846b2208-2356-463a-bbea-0ff0c154a0ea,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
3.05,Uber,1.54342E+12,Fenway,North Station,17,1,88ac815f-0b60-4dfd-9d8c-21353a3b13e1,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
3.05,Uber,1.54347E+12,Fenway,North Station,22.5,1,98186629-fb40-4c31-9c47-80dc6cd04f2e,6c84fd89-3f11-4782-9b50-97c468b19529,Black
3.05,Uber,1.54366E+12,Fenway,North Station,10,1,e28390bb-475c-4818-94b2-6062bdfd79ee,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
4.74,Uber,1.54331E+12,Northeastern University,Financial District,13,1,04c178bd-8b0f-4401-8d7f-5bd1f411c70a,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
4.74,Uber,1.54492E+12,Northeastern University,Financial District,10,1,2ace812d-6341-445b-b164-2b0b1a324a4e,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
4.74,Uber,1.54495E+12,Northeastern University,Financial District,28.5,1,6327fd31-9613-4d96-b757-71e249a5a87d,6c84fd89-3f11-4782-9b50-97c468b19529,Black
4.74,Uber,1.54515E+12,Northeastern University,Financial District,36,1,96b83105-791c-4f98-bdf2-bfe261fec4f8,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
4.74,Uber,1.54387E+12,Northeastern University,Financial District,,1,b58cdb19-b446-4695-bf33-ed846615dc87,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
4.74,Uber,1.54344E+12,Northeastern University,Financial District,13,1,c8879118-7772-4061-867c-4de73965aa76,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
4.74,Uber,1.54345E+12,Northeastern University,Financial District,21.5,1,cc130fe2-bb21-490b-a3b5-7db2958f4b7f,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.04,Uber,1.54334E+12,Financial District,North End,9.5,1,1dec7ad5-f25b-48cd-ab1b-09ad148eff1e,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.04,Uber,1.5439E+12,Financial District,North End,9.5,1,2aff034f-db91-491b-88b0-2ccde9d51f97,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.04,Uber,1.5437E+12,Financial District,North End,7,1,5febf257-40e7-4171-ad8e-aee8e28d65a4,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.04,Uber,1.54514E+12,Financial District,North End,16.5,1,90a1a3f2-91cb-4a31-9f5a-488834ac3fb4,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.04,Uber,1.54502E+12,Financial District,North End,13,1,ac12d82c-5d7a-4e98-b6ab-f88917c0cdc2,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.04,Uber,1.54368E+12,Financial District,North End,,1,b0c7e30a-4236-4b85-93c9-278c38f357cc,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.04,Uber,1.54328E+12,Financial District,North End,27,1,cbbced99-95bc-4197-a439-e0036601f5cc,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.08,Uber,1.54345E+12,North End,North Station,7.5,1,02062a1b-eff5-4fe3-a95b-3c7d61aa00f9,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.08,Uber,1.54347E+12,North End,North Station,7.5,1,1b203330-427c-4cb1-81a8-355ef5f6469f,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.08,Uber,1.54486E+12,North End,North Station,12,1,28410c20-ab68-42d3-bb4f-0a4c318bfec4,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.08,Uber,1.5439E+12,North End,North Station,15.5,1,80f46b04-f2ec-477b-8f1d-a9378d315c83,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.08,Uber,1.54327E+12,North End,North Station,,1,b83f683c-8e57-4433-b895-021d5281274f,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.08,Uber,1.54347E+12,North End,North Station,27,1,ed671abe-28d0-4abe-948a-a80345d48314,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.08,Uber,1.54345E+12,North End,North Station,7.5,1,f1ad8a4c-b799-4ce1-a400-50a72a352c61,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.72,Uber,1.54382E+12,West End,Fenway,15.5,1,589fc0ca-4e8d-4b00-82d8-2a0734e7206b,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.72,Uber,1.54344E+12,West End,Fenway,,1,66471643-b0a6-44a4-a067-807894eb3e8e,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.72,Uber,1.54486E+12,West End,Fenway,8,1,71a97528-d3e7-4da2-a2db-646ccf1084e0,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.72,Uber,1.54345E+12,West End,Fenway,23,1,e85f227b-6c9a-4a6b-be62-e8528c867172,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.08,Uber,1.54374E+12,North End,North Station,,1,48c409b3-f311-45b1-98cb-98c53a8fb8bc,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.08,Uber,1.54482E+12,North End,North Station,5.5,1,513ea7f1-fdea-4a72-b394-6b597767d0d8,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.08,Uber,1.54346E+12,North End,North Station,11.5,1,91f69428-370c-4a54-9f3b-a9d118769c5b,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.08,Uber,1.54491E+12,North End,North Station,7,1,eb589d3f-bc58-4414-a56f-a8bf92d51e9e,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.63,Uber,1.54336E+12,Back Bay,North End,24,1,205b1034-dcfa-4229-957f-5ac194bcf005,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.63,Uber,1.54363E+12,Back Bay,North End,30.5,1,67961835-dba8-49fb-8944-3fe552d181cd,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.63,Uber,1.54341E+12,Back Bay,North End,9.5,1,9c538b10-ef81-4bd9-8b85-98201935af16,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.63,Uber,1.54345E+12,Back Bay,North End,,1,a0d94982-915e-4a45-96da-e0b15bd5b73a,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.63,Uber,1.54367E+12,Back Bay,North End,10.5,1,a5e19803-da99-495d-925b-3be0075ea505,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.63,Uber,1.54474E+12,Back Bay,North End,17,1,b13a25c4-6fff-4063-a044-271fe70c64c8,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.63,Uber,1.54472E+12,Back Bay,North End,10.5,1,e062abf8-abe8-4116-83f9-86e19d7f9ba8,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.8,Uber,1.54388E+12,Northeastern University,Theatre District,13,1,1f677196-e098-4d14-8b2b-11796a9aedb6,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.8,Uber,1.54479E+12,Northeastern University,Theatre District,27,1,496fdac1-b2bd-4cdd-87dc-fb8cee235135,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.8,Uber,1.54357E+12,Northeastern University,Theatre District,19,1,4dd39ef1-7fca-4458-b77d-86c92939f057,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.8,Uber,1.54387E+12,Northeastern University,Theatre District,8.5,1,5cbff0c0-8d87-4bc9-8cb7-a66d62f5e52a,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.8,Uber,1.54351E+12,Northeastern University,Theatre District,7.5,1,66711c36-e09b-48c1-b315-6ce357e42ec9,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.8,Uber,1.5438E+12,Northeastern University,Theatre District,,1,7c4ff28e-0a35-4725-8e5e-4bb5997ced69,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.8,Uber,1.54342E+12,Northeastern University,Theatre District,8.5,1,9a6cff91-f836-4835-8597-81fcaecc09a0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
4.44,Uber,1.54341E+12,Boston University,Financial District,48.5,1,11088faa-dc2b-4fa8-8244-a5098b31d032,6c84fd89-3f11-4782-9b50-97c468b19529,Black
4.44,Uber,1.54477E+12,Boston University,Financial District,20.5,1,57f0b78c-c2ba-4243-b0cd-43ad811fc59f,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
4.44,Uber,1.5435E+12,Boston University,Financial District,13,1,5d6e4ba2-1da3-46ee-acc1-eb764e4d458f,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
4.44,Uber,1.54357E+12,Boston University,Financial District,62,1,822d03a0-d738-4bca-b597-b02e496b4dec,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
4.44,Uber,1.54346E+12,Boston University,Financial District,13,1,9cda9468-898f-4fe5-b0be-510d27f11e45,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
4.44,Uber,1.54489E+12,Boston University,Financial District,,1,b780b5bf-9e74-469a-ae22-f7e277e48e27,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
4.44,Uber,1.54381E+12,Boston University,Financial District,13,1,ed846862-d84b-4a40-98d2-c4cdeabaf785,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.67,Uber,1.54479E+12,Financial District,Northeastern University,11.5,1,87c9d01a-ec84-4750-b7f8-83c68fa03c1d,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.67,Uber,1.54366E+12,Financial District,Northeastern University,,1,95361b90-e452-4130-ac5a-a9ad83075478,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.67,Uber,1.54503E+12,Financial District,Northeastern University,11.5,1,b2ffac3e-d3fe-49a4-8c46-37f78a7959a8,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.67,Uber,1.54491E+12,Financial District,Northeastern University,18.5,1,d80c5a1f-1227-41ea-b16f-838aee739ed0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.67,Uber,1.54366E+12,Financial District,Northeastern University,9,1,dab59f4c-8f39-44a6-a94c-98bc2cf3351f,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.8,Uber,1.54351E+12,Northeastern University,Theatre District,,1,0cbc1e01-7459-462a-8fe4-8ad8bd5b5557,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.8,Uber,1.54385E+12,Northeastern University,Theatre District,18.5,1,203054a1-93ec-41f2-bbb3-3b869f131047,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.8,Uber,1.54374E+12,Northeastern University,Theatre District,28,1,26584395-0da1-47f2-8823-8d3604773f11,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.8,Uber,1.54478E+12,Northeastern University,Theatre District,9.5,1,3949e6ef-c6c8-4025-80e2-62873d372455,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.8,Uber,1.54341E+12,Northeastern University,Theatre District,14,1,4632cc8b-a146-4efc-8ea8-f30f141d06ca,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.8,Uber,1.54386E+12,Northeastern University,Theatre District,9,1,7b123041-a882-48e8-8a59-6bc97c3617ed,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.8,Uber,1.54378E+12,Northeastern University,Theatre District,9.5,1,c15bf4e3-9c64-4782-a2bb-563b24274a79,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
3.3,Uber,1.5434E+12,Northeastern University,Financial District,27,1,2458556e-0863-4f13-9e17-6786baad1e57,6c84fd89-3f11-4782-9b50-97c468b19529,Black
3.3,Uber,1.54499E+12,Northeastern University,Financial District,17.5,1,2ab57a42-3827-4d8b-8f85-0e40fb1893f6,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
3.3,Uber,1.54367E+12,Northeastern University,Financial District,9,1,3d474c5a-2001-4aa4-adff-9acdcf8ff815,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
3.3,Uber,1.5437E+12,Northeastern University,Financial District,,1,68d4cd9d-1286-47db-8cba-f05ef7991de0,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
3.3,Uber,1.54331E+12,Northeastern University,Financial District,35,1,87ebaf2c-96d4-45ec-b4c4-411903120f87,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
3.3,Uber,1.54478E+12,Northeastern University,Financial District,10.5,1,a7d04839-7192-49c7-9490-0a6297fcb17c,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
3.3,Uber,1.54357E+12,Northeastern University,Financial District,10.5,1,c5d2323d-5212-4a42-8c9b-8b6692ebb1d1,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
0.9,Uber,1.54378E+12,North End,North Station,15,1,018a556a-fc41-47ec-b485-54f7602a6bce,6c84fd89-3f11-4782-9b50-97c468b19529,Black
0.9,Uber,1.54376E+12,North End,North Station,7,1,41be4d14-ee06-44c5-b4e0-29d8984a2a49,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
0.9,Uber,1.54355E+12,North End,North Station,,1,810db6a2-7438-4325-8e61-54b9a833f196,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
0.9,Uber,1.54346E+12,North End,North Station,27.5,1,8a180c33-901f-444c-b2aa-c03a7bcd371b,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
0.9,Uber,1.54484E+12,North End,North Station,10.5,1,de89c9e0-5a1a-4a30-baa6-30c86a1b262b,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.79,Uber,1.54371E+12,Beacon Hill,North End,20.5,1,18fb0935-c468-4eaf-bb70-a65c80b1c6c1,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.79,Uber,1.54367E+12,Beacon Hill,North End,10.5,1,22420985-202b-4b7d-8ab7-285754a77f1b,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.79,Uber,1.54499E+12,Beacon Hill,North End,16,1,2aab92eb-c79b-49b5-85f9-127bb3611bb2,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.79,Uber,1.54389E+12,Beacon Hill,North End,,1,36a5c683-f868-4a77-ab0d-f41549837099,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.79,Uber,1.54493E+12,Beacon Hill,North End,11,1,44237c94-5977-4606-8eb7-e41c6ee14d0f,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.79,Uber,1.54372E+12,Beacon Hill,North End,30.5,1,53b70c90-e087-4ca2-900a-435153636bfd,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.79,Uber,1.54333E+12,Beacon Hill,North End,10.5,1,d2f1951b-b5f7-489b-a7c9-23cdd6b2fe72,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.34,Uber,1.54362E+12,Fenway,Back Bay,7.5,1,1617beb7-7394-4ae8-aca6-8b95e7ce4956,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.34,Uber,1.54482E+12,Fenway,Back Bay,7.5,1,19a12baa-19fc-4548-b2e5-d08e224b08d7,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.34,Uber,1.54379E+12,Fenway,Back Bay,23,1,937a67ae-6d76-40f9-8931-81d99132dd6c,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.34,Uber,1.54472E+12,Fenway,Back Bay,15,1,d7b10f8c-2749-4e21-93a8-564d3322f662,6c84fd89-3f11-4782-9b50-97c468b19529,Black
4.48,Uber,1.54347E+12,Fenway,Financial District,13,1,0b188a6f-e01b-4a7c-a2fa-c5467896a55b,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
4.48,Uber,1.5436E+12,Fenway,Financial District,30.5,1,4504a7f8-44cd-4865-aa16-cd60b188924e,6c84fd89-3f11-4782-9b50-97c468b19529,Black
4.48,Uber,1.545E+12,Fenway,Financial District,13,1,821d4fb0-d748-4c5a-8ef4-95f430557dcf,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
4.48,Uber,1.54388E+12,Fenway,Financial District,41.5,1,8332d928-9fca-4c86-9d11-0ff8a5bca498,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
4.48,Uber,1.54503E+12,Fenway,Financial District,23,1,93f813d1-72b7-422d-aea8-3342903f0529,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
4.48,Uber,1.54479E+12,Fenway,Financial District,,1,c16b7e85-65fc-4efb-94cc-0f0484ad1ffd,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
4.48,Uber,1.54474E+12,Fenway,Financial District,10,1,fb2472f7-a199-48ec-bb8e-20d26041151b,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.39,Uber,1.54478E+12,Boston University,Back Bay,,1,01e70339-8a39-4383-972c-fd9f0f4a3def,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.39,Uber,1.54496E+12,Boston University,Back Bay,8,1,2ae38c4f-a861-4ffa-a7be-6d56b0ea26af,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.39,Uber,1.54365E+12,Boston University,Back Bay,12,1,7e16c6f9-a809-4be5-bc41-99aa9a0102e6,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.39,Uber,1.54388E+12,Boston University,Back Bay,8,1,9bea590d-e71c-4522-85d2-ee95edc2b018,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.39,Uber,1.54491E+12,Boston University,Back Bay,23,1,a529ae8d-51fc-44f3-898b-e3e6aed0d7b3,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.39,Uber,1.54328E+12,Boston University,Back Bay,15,1,ea8eb77d-7dee-426c-acf7-328ad4d7fad2,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.39,Uber,1.54496E+12,Boston University,Back Bay,7,1,f97bc869-93da-418f-8b71-95d35b930432,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.25,Uber,1.54347E+12,Haymarket Square,Financial District,27.5,1,00a47dda-ce8d-4b8c-9bcd-41e51c36633f,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.25,Uber,1.54374E+12,Haymarket Square,Financial District,7,1,333341f2-8f02-44dc-989c-bc4e17b71e95,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.25,Uber,1.54472E+12,Haymarket Square,Financial District,7.5,1,3b3ffe71-6a89-4f1a-853f-1a8f4c4d1955,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.25,Uber,1.54329E+12,Haymarket Square,Financial District,7,1,ce7b54bd-bc9e-4dfe-b076-31c6d29bb289,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.25,Uber,1.54334E+12,Haymarket Square,Financial District,,1,df199287-261d-4d73-b8ff-865988885a81,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.25,Uber,1.54349E+12,Haymarket Square,Financial District,10.5,1,fa846374-49d5-4b9a-a5cf-fded4b2352dc,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.25,Uber,1.54477E+12,Haymarket Square,Financial District,15,1,feb9fa62-dd31-4bcb-b631-7f7971aa57e9,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.81,Uber,1.54346E+12,Northeastern University,Theatre District,,1,02c6dd49-d2b4-4239-bf56-baf9f733d8f0,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.81,Uber,1.54368E+12,Northeastern University,Theatre District,8.5,1,07e1a25d-695a-4248-ac5c-3d732fa8b9f4,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.81,Uber,1.54479E+12,Northeastern University,Theatre District,9,1,2233293b-1ff5-43a7-aa68-e60572293e69,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.81,Uber,1.54485E+12,Northeastern University,Theatre District,13.5,1,3fe6a6af-604e-4cee-b001-70dbac276e19,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.81,Uber,1.54327E+12,Northeastern University,Theatre District,9,1,5e564914-992c-431c-93f9-cd71fefa0621,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.81,Uber,1.54506E+12,Northeastern University,Theatre District,27,1,743ec49f-7705-4097-8c7a-dcd8e06e4ac7,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.81,Uber,1.54345E+12,Northeastern University,Theatre District,17.5,1,79e7789f-4fb7-4992-8c12-4d3d9bceaeff,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.58,Uber,1.54483E+12,Beacon Hill,South Station,14,1,1b2d62a2-918c-493f-9688-2fe9856140ff,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.58,Uber,1.54503E+12,Beacon Hill,South Station,29.5,1,2250df0d-fe70-4abc-b573-e42573cead60,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.58,Uber,1.54505E+12,Beacon Hill,South Station,18.5,1,5f2a8da0-1a97-4a59-b33f-87a27db7ecb8,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.3,Uber,1.54345E+12,Theatre District,South Station,10.5,1,30272cf1-9ca9-4224-9709-01369d4f24b8,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.3,Uber,1.54373E+12,Theatre District,South Station,10,1,52e11fc4-ec09-409a-93c9-c30e6c1851c4,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.3,Uber,1.5437E+12,Theatre District,South Station,15,1,8963d002-6883-4fe1-8537-89f252e0a5b6,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.3,Uber,1.545E+12,Theatre District,South Station,,1,8b9d4ed1-d026-4173-9724-8ec295fd521b,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.3,Uber,1.54364E+12,Theatre District,South Station,17,1,cafd1287-5dd7-4c46-a6a0-973628f25ec4,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.3,Uber,1.54506E+12,Theatre District,South Station,10.5,1,deed272d-7d13-4054-a5bd-0f0f2c3ea03f,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.3,Uber,1.54337E+12,Theatre District,South Station,27.5,1,f714e2da-080c-4c2c-8247-f5c6ae2dfed0,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.42,Uber,1.54332E+12,Fenway,Beacon Hill,,1,3a2b8435-4468-4e8b-9a35-63c10c4ad229,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.42,Uber,1.54369E+12,Fenway,Beacon Hill,8,1,42ad3f78-fc2a-422f-94a7-26b6f4297a8f,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.42,Uber,1.54492E+12,Fenway,Beacon Hill,9.5,1,453dda08-baf5-4cd5-8266-6829639bfc1a,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.42,Uber,1.54501E+12,Fenway,Beacon Hill,15.5,1,5b8fa14c-6fa0-4d6a-adb5-443f13304d23,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.42,Uber,1.54496E+12,Fenway,Beacon Hill,29.5,1,80f9bf1c-1e29-4988-be52-5b18ffaef5a1,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.42,Uber,1.54345E+12,Fenway,Beacon Hill,20.5,1,d05e2071-1129-42f0-8811-629ae9eac0cd,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.42,Uber,1.54326E+12,Fenway,Beacon Hill,9.5,1,dad033b9-d83d-4108-af89-505b01786136,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.25,Uber,1.54363E+12,Boston University,Beacon Hill,29.5,1,7f83c61d-f03b-4789-ad17-6cd435889bb1,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.25,Uber,1.5434E+12,Boston University,Beacon Hill,19.5,1,9c40192c-e286-44ac-a49f-3c0af630d65b,6c84fd89-3f11-4782-9b50-97c468b19529,Black
